,smiles,hepatotoxicity,mito_toxicity
4573,COCC1Cc2cc3c(c(OC)c2C(c2ccc(OC)c(OC)c2)C1COC)OCO3,0,1.0
4894,N1=C2C=CC(=C(C2=NS1)NC1=NCCN1)Cl,1,1.0
1112,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,0,0.0
1554,CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,0,1.0
776,C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N,1,0.0
6068,OC(CNc1ccccn1)c1ccccc1,1,0.0
183,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,0,0.0
3545,Clc1cc(Nc2ncnc3c2cc(OCCCN2CCOCC2)c(OC)c3)ccc1F,1,0.0
5223,O(C(=O)[C@@H]([C@@H]1NCCCC1)c1ccccc1)C,0,0.0
4343,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,1,0.0
1615,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,1,0.0
1513,CC(C)=CCCC(C)=CCO,0,0.0
3615,Clc1ccc(N/C(=N/C(=N/CCCCCC/N=C(/N=C(/Nc2ccc(Cl)cc2)\N)\N)/N)/N)cc1,0,0.0
734,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,0,0.0
4479,COc1ccc(O)cc1,0,0.0
4578,COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F,0,0.0
1168,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,1,0.0
1864,CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@@H]5CCCN5C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CO)N,0,0.0
2835,CCC1(C(=O)N(C(=O)O1)C)C,1,0.0
3169,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,1,0.0
4955,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,0.0
4219,COC1=C(OC)C(OC(C)=O)C(CC=C(C)CCC=C(C)CC2CC(C)C(=O)O2)C(C)C1=O,0,0.0
3700,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(=C(N)O)C(=O)C3(O)C(=O)C1=C2O,1,1.0
3254,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,0,0.0
5030,Nc1cc(Cl)cc(Cl)c1,0,0.0
485,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0,1.0
3023,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1,1.0
452,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)C)O)N)O,0,1.0
3240,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,1,1.0
1961,CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21.[Na+],0,0.0
6262,S(=O)(=O)(O)CCCC[N+]1=C(C(c2c1ccc1c2cccc1)(C)C)/C=C/C=C/C=C/C=C/1\N(c2c(C1(C)C)c1c(cc2)cccc1)CCCCS(=O)(=O)O,0,1.0
4908,N12C=C(C(=O)c3cc(c(c(c31)OC[C@@H]2C)N1CCN(CC1)C)F)C(=O)O,1,0.0
4280,COc1cc(C(=O)O)ccc1O,0,0.0
30,C=CCO,1,0.0
789,c1cc(c(c(c1)Cl)C=NN=C(N)N)Cl,1,0.0
2820,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,0,1.0
3070,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,0,0.0
1741,CC(Cc1ccc(cc1)O)(C(=O)O)N,0,0.0
1665,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,1,0.0
3002,CCCCC(C1(CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)O)(F)F,0,0.0
1617,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1.CCO,1,0.0
1539,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,0,0.0
1109,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,1,0.0
100,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,1,1.0
4367,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)CC(C)C(C)(O)C2,0,1.0
6314,S1(=O)(=O)N(/C(=C(\O)/Nc2ncccc2)/C(=O)c2sccc12)C,1,1.0
5150,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,1,0.0
1443,CC(C)(CN=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,0,0.0
1992,CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1,0,1.0
1832,CC(O)C(=O)O,1,0.0
4028,CN1CCN(CC1)CCCN2c3ccccc3Sc4c2cc(cc4)C(F)(F)F,1,1.0
1883,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0,0.0
1083,c1cnccc1C(=O)NN,1,1.0
2167,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,1,0.0
861,c1cc(ccc1N)S(=O)(=O)N,1,0.0
6114,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0,1.0
903,c1cc2c(cc1Cl)[nH]c(=O)o2,1,0.0
4559,COCC(=O)O,1,0.0
109,CC(C)Nc1ncccn1,1,0.0
5780,O=C1CC[C@@]2(C(=C1)CCC1[C@]2([C@H](C[C@@]2(C1C[C@H]1[C@@]2(OC(O1)(C)C)C(=O)CCl)C)O)F)C,0,0.0
4310,COc1cc(C2c3cc4c(cc3C(OC3OC(C)C(OC(O)c5cccs5)C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0,1.0
5381,O[C@@H]1[C@@H]([C@H]([C@H](O)C1)/C=C/[C@@H](O)CCCCC)C/C=C\CCCC(=O)O,0,1.0
1669,CC(C)NCC(O)COc1cccc2ccccc12,1,0.0
3204,CCN(CC)C(=O)C1CN2CCc3cc(c(cc3C2CC1OC(=O)C)OC)OC,0,0.0
2306,Cc1c(cnc2c1c(nc(n2)N)N)Cc3cc(ccc3OC)OC,1,0.0
3905,CN1C(S(=O)(=O)CCC1=O)c2ccc(cc2)Cl,1,0.0
4056,CNC(=NC)NCc1ccccc1,0,0.0
6268,S(=O)(=O)(OC[C@]12OC[C@H]3OC(O[C@H]3[C@@H]2OC(O1)(C)C)(C)C)N,1,0.0
927,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1,1.0
2771,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,1,1.0
5162,O([C@@](c1ccccc1)(c1ncccc1)C)CCN(C)C,0,0.0
2879,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,1,1.0
2313,Cc1c(nc[nH]1)CSCCNC(=NC)NC#N,0,0.0
3286,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,1,0.0
3349,CCOC(=O)C1(CCCCCCOc2ccc(Cl)cc2)CO1,1,0.0
6028,OC(=O)[C@@H](N(Cc1ccc(cc1)c1c(cccc1)c1n[nH]nn1)C(=O)CCCC)C(C)C,1,1.0
4264,COc1c2c(cc(c1N3CC4CCCNC4C3)F)c(=O)c(cn2C5CC5)C(=O)O,1,0.0
1094,c1nc2c(n1C3CC(C(O3)CO)O)NC=NCC2O,1,0.0
1121,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,0,1.0
3881,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,1,0.0
5093,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,1,0.0
1918,CC=C1CC(C)C(C)(OC(C)=O)C(=O)OCc2ccn3c2C(CC3=O)OC1=O,1,0.0
6341,S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)[C@H]2S/C(=C(/C(=O)N)\C(=O)O)/S2)C(=C(C1)CSc1n(nnn1)C)C(=O)O,1,0.0
809,c1cc(c(cc1F)F)C(Cn2cncn2)(Cn3cncn3)O,1,0.0
5132,NCCCNCCCCNCCCN,0,0.0
5921,O1[C@@]2(O)C[C@H](O)[C@H]([C@@H]1C[C@@H](O[C@@H]1O[C@@H]([C@@H](O)[C@H](N)[C@@H]1O)C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H]([C@@H](O)[C@H]([C@@H](OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C2)C)C)C)C(=O)O,1,0.0
6208,P(=O)(OCCCCCNC(=O)[C@@H](NC(=O)OCCOC)CCCCNC(=O)OCCOC)(O)C,0,0.0
5247,O(C[C@@H](NC(=O)C)C(=O)NCc1ccccc1)C,0,0.0
6321,S1[C@@H]2N(C(=O)[C@@H]2NC(=O)/C(=N\OC)/c2nc(sc2)N)C(=C(C1)COC(=O)C)C(=O)O,1,0.0
5995,O1C[C@@H](NC1=O)Cc1cc2c(CCN(C)C)c[nH]c2cc1,0,0.0
3575,Clc1cc2nccc(Nc3cc(CN(CC)CC)c(O)cc3)c2cc1,1,1.0
4905,N12C([C@H](C2=O)N=CN2CCCCCC2)SC([C@@H]1C(=O)OCOC(=O)C(C)(C)C)(C)C,1,0.0
6044,OC(=O)CCC(=O)O[C@@H]1[C@H](C2CC[C@@H](C3[C@@]24C(O1)O[C@@](CC3)(OO4)C)C)C,1,0.0
3164,CCCN1C2CC34c5ccccc5N(C)C3C1CC(C(C=O)CC)C2C4O,1,0.0
6147,OCC1=CC(O)C2(OC3OC(CO)C(O)C(O)C3O)C=COC(OC3OC(CO)C(O)C(O)C3O)C12,0,0.0
2182,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,0,0.0
2640,Cc1ncc(COP(=O)(O)O)c(CN(CCN(CC(=O)O)Cc2c(COP(=O)(O)O)cnc(C)c2O)CC(=O)O)c1O,1,0.0
4098,CNC1CCc2c(c3cc(ccc3[nH]2)C(=O)N)C1,0,1.0
5968,O1[C@H](CC[C@@H]2C3[C@@H](OC(=O)[C@H](CC)C)C[C@@H](C)C=C3C=C[C@H]2C)C[C@@H](CC1=O)O,1,1.0
2985,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,1,0.0
3948,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,0,0.0
3288,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1,0.0
3459,Cl[C@@]12[C@H]([C@H]3[C@@]([C@](O)([C@@H](C3)C)C(=O)CCl)(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@]21C,0,1.0
2202,CC12CCC3C(C1CCC(=O)O2)CCC4=CC(=O)C=CC34C,0,0.0
2677,CC1OC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CCC4(C)C(C6=CC(=O)OC6)CCC54O)C3)OC2C)C(O)CC1OC1CC(O)C(O)C(C)O1,0,1.0
5300,O(c1cccc2ccccc12)[C@H](C1=CC=CS1)CCNC,1,0.0
4454,COc1ccc(cc1)C2C(=O)c3ccccc3C2=O,0,1.0
6283,S(c1ccccc1)c1ccccc1,1,0.0
1204,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,0,1.0
6018,O1Cc2c(cccc2)C(=CCCN(C)C)c2c1ccc(c2)CC(=O)O,0,1.0
2199,CC12CCC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CCC12O,0,1.0
6287,S(CC[C@@H]1NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H]2NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](N)CSSC[C@@H]3NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)Cc1ccc(O)cc1)CC(=O)O)CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC3=O)[C@H](O)C)CO)CSSC2)CCCNC(=N)N)CO)CCCCN)C(=O)N)CCCCN)CCCCN)C)CCCCN)CO)CCCNC(=N)N)CC(C)C)C,1,0.0
4939,n1ccc(c2ccc(cc21)Cl)NC(CCCN(CC)CCO)C,1,1.0
1888,CC[N+](CC)(CC)CCOc1cccc(c1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,0,0.0
3607,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O,0,0.0
6384,s1c2=Nc3c(NC(=c2cc1C)N1CCN(CC1)C)cccc3,1,1.0
518,C[n+]1ccc(cc1)c2cc[n+](cc2)C,1,1.0
829,c1cc(cc(c1)O)O,1,0.0
2880,CCC12C(=O)OC3CC[N+]4(C)CC=C(COC(=O)C(C)(OC1=O)C2C)C34O,1,0.0
3317,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,1,0.0
438,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,1.0
627,C=CC[N+]1(C2CC3C4CCC5CC(OC(C)=O)C(N6CCCCC6)CC5(C)C4CCC3(C)C2OC(=O)CC)CCCCC1,0,1.0
1835,CC(O)C=CC12OC1(C)CC(O)C(O)C2(C)C,0,0.0
3439,CCSCCC(C(=O)O)N,0,0.0
925,c1ccc(c(c1)CN2CCc3c(ccs3)C2)Cl,1,1.0
3484,ClC[C@H]1N(S(=O)(=O)c2c(N1)cc(Cl)c(S(=O)(=O)N)c2)C,0,0.0
295,C#CC1(CCCCC1)OC(=O)N,0,0.0
1052,C1CCN(CC1)c2c3c(c(nc(n3)N(CCO)CCO)N4CCCCC4)nc(n2)N(CCO)CCO,1,0.0
3307,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0,0.0
4257,COc1c(OC2OC(CO)C(O)C(O)C2O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,0,1.0
1173,CC(=O)N1c2ccccc2C(C1=O)(c3ccc(cc3)OC(=O)C)c4ccc(cc4)OC(=O)C,1,1.0
3749,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,0,0.0
2955,CCCC(C)(F)F,0,0.0
1561,CC(C)c1c(c(c(c(n1)C(C)C)C=CC(CC(CC(=O)O)O)O)c2ccc(cc2)F)COC,1,0.0
2517,CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(=O)C(C)(C)C5CCC43C)C2C1C,0,0.0
2163,CC12C(=O)OC(=O)C1(C)C1CCC2O1,1,1.0
944,c1ccc(cc1)C(c2ccc(cc2)Cl)N3CCN(CC3)CCOCCO,0,0.0
5095,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1,0.0
2663,Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4Cl)Cl,1,0.0
12,C[C@@H]1CC(=O)C=C([C@]12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,1,0.0
1117,CC(=NOC(=O)NC)SC,1,0.0
4660,F[C@H]1C[C@H]2[C@H]3[C@@]([C@@]4(OC(O[C@@H]4C3)(C)C)C(=O)CO)(C[C@H](O)[C@@H]2[C@@]2(C1=CC(=O)C=C2)C)C,0,0.0
4603,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,1,0.0
3114,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,1,1.0
642,C=Cc1c(C)c2cc3nc(c4c5nc(cc6[nH]c(cc1[nH]2)c(C)c6CC)C(C)=C5C(=O)C4)C(CCC(=O)O)C3C,0,1.0
5498,O=C(N(C)C)Cc1n2c(nc1c1ccc(cc1)C)ccc(c2)C,1,1.0
1859,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,0,0.0
6267,S(=O)(=O)(O[C@@H]1[C@](O[C@@H]2O[C@@H]([C@@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)COS(=O)(=O)O)(O[C@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O)COS(=O)(=O)O)O,1,0.0
3106,CCCCCCOc1nsnc1C1=CCCN(C)C1,1,1.0
1319,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,0,0.0
5603,O=C(O)c1cccc(-c2ccccc2)c1C(=O)O,0,0.0
1755,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,1,1.0
5865,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,1,0.0
6300,S(P(=O)(OCC)OCC)CC[N+](C)(C)C,0,0.0
2477,Cc1ccc(c2c1oc-3c(c(=O)c(c(c3n2)C(=O)NC4C(OC(=O)C(N(C(=O)CN(C(=O)C5CCCN5C(=O)C(NC4=O)C(C)C)C)C)C(C)C)C)N)C)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C,1,1.0
2418,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,1,1.0
4329,COc1cc(cc(c1O)OC)C2c3cc4c(cc3C(C5C2C(=O)OC5)OC6C(C(C7C(O6)COC(O7)c8cccs8)O)O)OCO4,1,1.0
3063,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,0,0.0
6346,S1[C@H]2N(C(=O)[C@H]2NC(=O)/C(=N/OCC(=O)O)/c2nc(sc2)N)C(=C(C1)C=C)C(=O)O,1,0.0
653,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,1,1.0
429,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)F,0,0.0
4838,N=C(N)SCCN,0,0.0
2095,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)OC(C)C6=C(C7=CC8=C(C(=C(N8)C=C9C(=C(C(=N9)C=C1C(=C(C(=N1)C=C6N7)C)CCC(=O)O)CCC(=O)O)C)C)C(C)O)C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O,0,1.0
5746,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,1,1.0
4984,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O=P(O)(O)O,1,0.0
1893,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc2ccccc2Cl,0,0.0
1905,CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12,1,0.0
2053,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)C,0,1.0
3409,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,0,1.0
838,c1cc(ccc1C(=O)O)N2C(=C3C=CC=CC3=O)NC(=C4C=CC=CC4=O)N2,1,1.0
1087,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CO)O)O)N,0,0.0
3077,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,1.0
4663,FC(F)([C@@]1(O[C@H]2[C@@H]([C@H](C(=O)C2)CCCCCCC(=O)O)CC1)O)CCCC,0,0.0
1786,CC(CN1c2ccccc2Sc3c1cccc3)N(C)C,0,0.0
4706,Fc1cc2/C(=C\c3[nH]c(c(c3C)C(=O)NCCN(CC)CC)C)/C(=O)Nc2cc1,1,0.0
4439,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,0,1.0
856,c1cc(ccc1CN2CCCNCCNCCCNCC2)CN3CCCNCCNCCCNCC3,0,0.0
4354,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,0,0.0
2670,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,1,0.0
1448,CC(C)(CO)C(O)C(=O)NCCC(=O)O,0,0.0
5518,O=C(N1[C@@H](CCC1)C(=O)N)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1,0,0.0
5998,O1C2=CC(=O)[C@H](C(=O)[C@]2(c2c1c(c(O)c(c2O)C)C(=O)C)C)C(=O)C,1,1.0
5195,O([C@H]1[C@@H](CN2[C@@H](C1)c1c(CC2)cc(OC)c(OC)c1)C(=O)N(CC)CC)C(=O)C,0,0.0
5570,O=C(O)C(CC(=O)N1CC2CCCCC2C1)Cc1ccccc1,0,0.0
4077,CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,0,0.0
6189,OCCO,1,0.0
5692,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,1,0.0
693,c1(c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-])O,1,1.0
2851,CCC1(c2ccccc2)CCC(=O)NC1=O,1,0.0
3066,CCCCCCCC(=O)OCC(O)CO,1,0.0
4745,Ic1c(N(CCO)C(=O)CO)c(I)c(c(I)c1C(=O)NC[C@H](O)CO)C(=O)NC[C@H](O)CO,0,0.0
188,CCN(CC)C(=S)SSC(=S)N(CC)CC,1,1.0
287,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1,0.0
5640,O=C(O)CCCCC1CCSS1,0,0.0
3150,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O,0,0.0
2284,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,1,1.0
169,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC=C(C=C3)O,1,1.0
4713,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,1,0.0
3326,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,1,0.0
3265,CCN1C(=O)NC(c2ccccc2)C1=O,0,0.0
1684,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,0,1.0
1586,CC(C)CC(=O)OC1C(C(C(OC1OC2CC(C3CCC45CC(CCC4C3(C2)C)C(=C)C5O)C(=O)O)CO)OS(=O)(=O)[O-])OS(=O)(=O)[O-].[K+].[K+],1,0.0
4165,COC(=O)C1=CCCN(C)C1,1,0.0
1338,CC(C(=O)Nc1c(c(c(c(c1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O,0,0.0
5707,O=C1C(=C(C(=O)C(=C1C)C)C)[C@H](CCCCCC(=O)O)c1ccccc1,1,0.0
2716,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,1,1.0
2957,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,0,0.0
5356,O[C@@H]([C@@H]1N(C(=O)[C@@H](N(C(=O)[C@@H](N(C(=O)[C@H](N(C(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H](NC1=O)CC)C)C)CC(C)C)C(C)C)C)CC(C)C)C)C)C)CC(C)C)C)CC(C)C)C)C(C)C)C)[C@@H](C/C=C/C)C,1,0.0
4405,COC1CC2NC(N(C)CCCNC(=O)C3CCCO3)[N]C(N)C2CC1OC,1,0.0
2481,Cc1ccc(cc1)C(=CCN2CCCC2)c3ccccn3,0,0.0
5721,O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,0,1.0
210,CN(C)N=O,1,0.0
1945,CC1(C(C1C(=O)OCc2cccc(c2)Oc3ccccc3)C=C(Cl)Cl)C,0,1.0
3803,CN(C)CCOc1ccc(cc1)CNC(=O)c2cc(c(c(c2)OC)OC)OC,1,0.0
4811,N(CCOc1ccc(cc1)C(=C(c1ccccc1)CC)c1ccccc1)(C)C,1,1.0
